Country,Category_Rollup,Year,KWH,CO2
Côte d'Ivoire,Natural Products,2006,378699371631.6177,147692754936.33087
Côte d'Ivoire,Natural Products,2007,390577274657.72,152325137116.5108
Côte d'Ivoire,Natural Products,2008,389432261857.4979,151878582124.4242
Côte d'Ivoire,Natural Products,2009,364040396527.0954,141975754645.56723
Côte d'Ivoire,Natural Products,2010,394318898859.1974,153784370555.08698
Côte d'Ivoire,Natural Products,2011,467788810902.38605,182437636251.93057
Côte d'Ivoire,Natural Products,2012,482840056927.1616,188307622201.59302
Côte d'Ivoire,Natural Products,2013,505620624066.49805,197192043385.93427
Côte d'Ivoire,Natural Products,2014,518685363108.5119,202287291612.31964
Côte d'Ivoire,Oil,1990,55056488489.6,15573664311.143707
Côte d'Ivoire,Oil,1991,98018828415.0,27806009522.567608
Côte d'Ivoire,Oil,1992,98740662325.8,28011923988.410152
Côte d'Ivoire,Oil,1993,96625466189.2,27442399075.01281
Côte d'Ivoire,Oil,1994,95905132279.6,27241944579.09379
Côte d'Ivoire,Oil,1995,98353828683.0,27938341395.09968
Côte d'Ivoire,Oil,1996,100591663806.6,28540841568.210545
Côte d'Ivoire,Oil,1997,182223118000.6,51845245645.05223
Côte d'Ivoire,Oil,1998,186180686716.09692,52865092318.31357
Côte d'Ivoire,Oil,1999,188542642154.6042,53503496754.02947
Côte d'Ivoire,Oil,2000,188559612648.93054,53523241111.78278
Côte d'Ivoire,Oil,2001,461664940868.1017,131551396766.75616
Côte d'Ivoire,Oil,2002,466823670278.0819,132916931366.04948
Côte d'Ivoire,Oil,2003,460688451072.68823,131302306015.96945
Côte d'Ivoire,Oil,2004,465834968936.0103,132723505114.07306
Côte d'Ivoire,Oil,2005,774507308363.5454,220825905507.7607
Côte d'Ivoire,Oil,2006,775638092732.2,221057142955.5729
Côte d'Ivoire,Oil,2007,771795200769.0,220047002898.57263
Côte d'Ivoire,Oil,2008,222321511190.4,63188658059.7749
Côte d'Ivoire,Oil,2009,207815221807.6,59053774684.09307
Côte d'Ivoire,Oil,2010,194930683722.2,55410446604.9885
Côte d'Ivoire,Oil,2011,177527003132.6,50504521272.47359
Côte d'Ivoire,Oil,2012,184371591941.6,52379885367.208115
Côte d'Ivoire,Oil,2013,183758841451.4,52199893424.32578
Côte d'Ivoire,Oil,2014,184409425305.2,52361678249.3091
Côte d'Ivoire,Other,1990,2724668846.4,681167211.6
Côte d'Ivoire,Other,1991,1485167854.8,371291963.7
Côte d'Ivoire,Other,1992,1161334262.3999999,290333565.59999996
Côte d'Ivoire,Other,1993,781667292.0,195416823.0
Côte d'Ivoire,Other,1994,457833699.59999996,114458424.89999999
Côte d'Ivoire,Other,1995,558333780.0,139583445.0
Côte d'Ivoire,Other,1996,636500509.1999999,159125127.29999998
Côte d'Ivoire,Other,1997,759333940.8,189833485.2
Côte d'Ivoire,Other,1998,1619167962.0,404791990.5
Côte d'Ivoire,Other,1999,1273001018.3999999,318250254.59999996
Côte d'Ivoire,Other,2000,1284167694.0,321041923.5
Côte d'Ivoire,Other,2001,2479001983.2,619750495.8
Côte d'Ivoire,Other,2002,2825168926.7999997,706292231.6999999
Côte d'Ivoire,Other,2003,2233335120.0,558333780.0
Côte d'Ivoire,Other,2004,2233335120.0,558333780.0
Côte d'Ivoire,Other,2005,2233335120.0,558333780.0
Côte d'Ivoire,Other,2006,1429334476.8,357333619.2
Côte d'Ivoire,Other,2007,1831334798.3999999,457833699.59999996
Côte d'Ivoire,Other,2008,1686168015.6,421542003.9
Côte d'Ivoire,Other,2009,2445501956.4,611375489.1
Côte d'Ivoire,Other,2010,3093169141.2,773292285.3
Côte d'Ivoire,Other,2011,1686168015.6,421542003.9
Côte d'Ivoire,Other,2012,1920668203.2,480167050.8
Côte d'Ivoire,Other,2013,1563334584.0,390833646.0
Côte d'Ivoire,Other,2014,1976501581.2,494125395.3
Dem. Rep. of the Congo,Bio Fuels,1990,594011586.32,23101110.5919848
Dem. Rep. of the Congo,Bio Fuels,1991,615456047.9200001,23935085.703608803
Dem. Rep. of the Congo,Bio Fuels,1992,628322724.88,24435470.7705832
Dem. Rep. of the Congo,Bio Fuels,1993,594011586.32,23101110.5919848
Dem. Rep. of the Congo,Bio Fuels,1994,594011586.32,23101110.5919848
Dem. Rep. of the Congo,Bio Fuels,1995,559700447.76,21766750.4133864
Dem. Rep. of the Congo,Bio Fuels,1996,349544724.08000004,13593794.319471203
Dem. Rep. of the Congo,Bio Fuels,1997,600444924.8000001,23351303.125472
Dem. Rep. of the Congo,Bio Fuels,1998,355978062.56,13843986.8529584
Dem. Rep. of the Congo,Bio Fuels,1999,454622585.92,17680272.3664288
Dem. Rep. of the Congo,Bio Fuels,2000,523244863.04,20348992.7236256
Dem. Rep. of the Congo,Clean,1990,5650000000.0,108562500.0
Dem. Rep. of the Congo,Clean,1991,5281000000.0,101251500.0
Dem. Rep. of the Congo,Clean,1992,6073000000.0,115419000.0
Dem. Rep. of the Congo,Clean,1993,1402545000000.0,25949828000.0
Dem. Rep. of the Congo,Clean,1994,5312000000.0,101179000.0
Dem. Rep. of the Congo,Clean,1995,1402378000000.0,25946900000.0
Dem. Rep. of the Congo,Clean,1996,5415000000.0,103084500.0
Dem. Rep. of the Congo,Clean,1997,1402423000000.0,25947894000.0
Dem. Rep. of the Congo,Clean,1998,1401732000000.0,25935756500.0
Dem. Rep. of the Congo,Clean,1999,1402322000000.0,25946510000.0
Dem. Rep. of the Congo,Clean,2000,1403017000000.0,25959206000.0
Dem. Rep. of the Congo,Clean,2001,1402995000000.0,25958799000.0
Dem. Rep. of the Congo,Clean,2002,1403131000000.0,25961315000.0
Dem. Rep. of the Congo,Clean,2003,6182000000.0,117920000.0
Dem. Rep. of the Congo,Clean,2004,7086000000.0,132383000.0
Dem. Rep. of the Congo,Clean,2005,1404397000000.0,25982475000.0
Dem. Rep. of the Congo,Clean,2006,7543000000.0,146974500.0
Dem. Rep. of the Congo,Clean,2007,7882000000.0,159867500.0
Dem. Rep. of the Congo,Clean,2008,1404549000000.0,25999822000.0
Dem. Rep. of the Congo,Clean,2009,7854000000.0,159188000.0
Dem. Rep. of the Congo,Clean,2010,7905000000.0,160131500.0
Dem. Rep. of the Congo,Clean,2011,7899000000.0,160343500.0
Dem. Rep. of the Congo,Clean,2012,7595000000.0,141961000.0
Dem. Rep. of the Congo,Clean,2013,8240000000.0,153893500.0
Dem. Rep. of the Congo,Clean,2014,8831000000.0,165150000.0
Dem. Rep. of the Congo,Coal,1990,4891084760743.36,1601830259143.4504
Dem. Rep. of the Congo,Coal,1991,7022316728.96,2299808728.7344003
Dem. Rep. of the Congo,Coal,1992,724127008952.98,237151595432.10095
Dem. Rep. of the Congo,Coal,1993,5870178420815.62,1922483432817.1155
Dem. Rep. of the Congo,Coal,1994,9354211650.03,3063504315.384825
Dem. Rep. of the Congo,Coal,1995,726238555086.66,237843126790.88116
Dem. Rep. of the Congo,Coal,1996,726626480397.0,237970172330.0175
Dem. Rep. of the Congo,Coal,1997,726973515396.85,238083826292.46838
Dem. Rep. of the Congo,Coal,1998,727334644852.42,238202096189.16754
Dem. Rep. of the Congo,Coal,1999,727728470167.48,238331073979.8497
Dem. Rep. of the Congo,Coal,2000,728136471882.77,238464694541.60718
Dem. Rep. of the Congo,Coal,2001,728553159716.12,238601159807.0293
Dem. Rep. of the Congo,Coal,2002,728986482285.0,238743072948.3375
Dem. Rep. of the Congo,Coal,2003,13023522918.81,4265203755.910275
Dem. Rep. of the Congo,Coal,2004,4867503894.0,1594107525.285
Dem. Rep. of the Congo,Coal,2005,721447587365.0,236274084862.0375
Dem. Rep. of the Congo,Coal,2006,5219865287.0,1709505881.4925
Dem. Rep. of the Congo,Coal,2007,721799948758.0,236389483218.245
Dem. Rep. of the Congo,Coal,2008,721988421131.0,236451207920.4025
Dem. Rep. of the Congo,Coal,2009,5768893504.0,1889312622.5600002
Dem. Rep. of the Congo,Coal,2010,5965560328.0,1953721007.42
Dem. Rep. of the Congo,Coal,2011,6170421603.0,2020813074.9825
Dem. Rep. of the Congo,Coal,2012,29090301050.0,9527073593.875
Dem. Rep. of the Congo,Coal,2013,30130996327.0,9867901297.0925
Dem. Rep. of the Congo,Coal,2014,8074471497153.0,2644389415317.6074
Dem. Rep. of the Congo,Exclude,1990,959831000.0,239957750.0
Dem. Rep. of the Congo,Exclude,1991,1178831000.0,294707750.0
Dem. Rep. of the Congo,Exclude,1992,1312134000.0,328033500.0
Dem. Rep. of the Congo,Exclude,1993,1517194000.0,379298500.0
Dem. Rep. of the Congo,Exclude,1994,1055194000.0,263798500.0
Dem. Rep. of the Congo,Exclude,1995,1057197000.0,264299250.0
Dem. Rep. of the Congo,Exclude,1996,1013197000.0,253299250.0
Dem. Rep. of the Congo,Exclude,1997,1015197000.0,253799250.0
Dem. Rep. of the Congo,Exclude,1998,1017548000.0,254387000.0
Dem. Rep. of the Congo,Exclude,1999,1068548000.0,267137000.0
Dem. Rep. of the Congo,Exclude,2000,1234475000.0,308618750.0
Dem. Rep. of the Congo,Exclude,2001,1223475000.0,305868750.0
Dem. Rep. of the Congo,Exclude,2002,1230550000.0,307637500.0
Dem. Rep. of the Congo,Exclude,2003,1325570000.0,331392500.0
Dem. Rep. of the Congo,Exclude,2004,1501443000.0,375360750.0
Dem. Rep. of the Congo,Exclude,2005,1564443000.0,391110750.0
Dem. Rep. of the Congo,Exclude,2006,2633444000.0,658361000.0
Dem. Rep. of the Congo,Exclude,2007,2057444000.0,514361000.0
Dem. Rep. of the Congo,Exclude,2008,2047476000.0,511869000.0
Dem. Rep. of the Congo,Exclude,2009,2233476000.0,558369000.0
Dem. Rep. of the Congo,Exclude,2010,2102506000.0,525626500.0
Dem. Rep. of the Congo,Exclude,2011,2255506000.0,563876500.0
Dem. Rep. of the Congo,Exclude,2012,2497506000.0,624376500.0
Dem. Rep. of the Congo,Exclude,2013,2694606000.0,673651500.0
Dem. Rep. of the Congo,Exclude,2014,2755606000.0,688901500.0
Dem. Rep. of the Congo,Gasoline,1990,5741032182.122001,1461268899.6725001
Dem. Rep. of the Congo,Gasoline,1991,5284615338.8,1346435521.592
Dem. Rep. of the Congo,Gasoline,1992,4627670368.799999,1176072051.968
Dem. Rep. of the Congo,Gasoline,1993,4370920163.400001,1108849775.9680002
Dem. Rep. of the Congo,Gasoline,1994,3413697175.4,867478193.982
Dem. Rep. of the Congo,Gasoline,1995,3597836211.6000004,916338788.6260002
Dem. Rep. of the Congo,Gasoline,1996,3365419359.0000005,855541239.988
Dem. Rep. of the Congo,Gasoline,1997,3292224856.0,836116502.226
Dem. Rep. of the Congo,Gasoline,1998,3290558188.0,836225391.2019999
Dem. Rep. of the Congo,Gasoline,1999,3267113724.8,829735663.7880001
Dem. Rep. of the Congo,Gasoline,2000,2948252358.6000004,746979764.25
Dem. Rep. of the Congo,Gasoline,2001,3009557963.2000003,762796165.792
Dem. Rep. of the Congo,Gasoline,2002,3094363586.6000004,786937573.9940001
Dem. Rep. of the Congo,Gasoline,2003,3303002642.4000006,840322338.924
Dem. Rep. of the Congo,Gasoline,2004,3179530321.4,810926759.8520001
Dem. Rep. of the Congo,Gasoline,2005,3988947635.6,1018052758.8859999
Dem. Rep. of the Congo,Gasoline,2006,4651225943.200001,1188891506.6680002
Dem. Rep. of the Congo,Gasoline,2007,4419920202.6,1126290901.0319998
Dem. Rep. of the Congo,Gasoline,2008,2558585380.2000003,641605513.284
Dem. Rep. of the Congo,Gasoline,2009,2766252213.0000005,694860555.8880001
Dem. Rep. of the Congo,Gasoline,2010,4740392681.2,1204691519.308
Dem. Rep. of the Congo,Gasoline,2011,4974448424.0,1262469621.086
Dem. Rep. of the Congo,Gasoline,2012,4753281580.400001,1206442909.598
Dem. Rep. of the Congo,Gasoline,2013,6598310834.200001,1669291890.9880004
Dem. Rep. of the Congo,Gasoline,2014,9117757294.2,2307489345.99
Dem. Rep. of the Congo,Natural Gas,1990,10839166675.338,2215200493.438827
Dem. Rep. of the Congo,Natural Gas,1993,10839166675.338,2215200493.438827
Dem. Rep. of the Congo,Natural Gas,1995,10783864769.738201,2203898442.991396
Dem. Rep. of the Congo,Natural Gas,1997,10783864769.738201,2203898442.991396
Dem. Rep. of the Congo,Natural Gas,1998,10783864769.738201,2203898442.991396
Dem. Rep. of the Congo,Natural Gas,1999,10783864769.738201,2203898442.991396
Dem. Rep. of the Congo,Natural Gas,2000,10783864769.738201,2203898442.991396
Dem. Rep. of the Congo,Natural Gas,2004,0.0,0.0
Dem. Rep. of the Congo,Natural Gas,2005,10839166675.338,2215200493.438827
Dem. Rep. of the Congo,Natural Gas,2006,126944444.54599999,25943636.131866015
Dem. Rep. of the Congo,Natural Gas,2007,10839166675.338,2215200493.438827
Dem. Rep. of the Congo,Natural Gas,2008,10839166675.338,2215200493.438827
Dem. Rep. of the Congo,Natural Gas,2009,253888889.09199998,51887272.26373203
Dem. Rep. of the Congo,Natural Gas,2010,253888889.09199998,51887272.26373203
Dem. Rep. of the Congo,Natural Gas,2011,253888889.09199998,51887272.26373203
Dem. Rep. of the Congo,Natural Gas,2012,0.0,0.0
Dem. Rep. of the Congo,Natural Gas,2013,0.0,0.0
Dem. Rep. of the Congo,Natural Gas,2014,10839166675.338,2215200493.438827
Dem. Rep. of the Congo,Natural Products,1990,495837003335.95197,193376431301.02127
Dem. Rep. of the Congo,Natural Products,1991,523808077935.016,204285150394.65625
Dem. Rep. of the Congo,Natural Products,1992,558892363780.2,217968021874.27798
Dem. Rep. of the Congo,Natural Products,1993,603750427444.3999,235462666703.31598
Dem. Rep. of the Congo,Natural Products,1994,636816282785.9519,248358350286.52124
Dem. Rep. of the Congo,Natural Products,1995,659401920854.448,257166749133.23474
Dem. Rep. of the Congo,Natural Products,1996,674942803287.144,263227693281.98618
Dem. Rep. of the Congo,Natural Products,1997,949333426132.7999,370240036191.792
Dem. Rep. of the Congo,Natural Products,1998,966458550943.9999,376918834868.16
Dem. Rep. of the Congo,Natural Products,1999,717315762456.8839,279753147358.18475
Dem. Rep. of the Congo,Natural Products,2000,731578677130.388,285315684080.8513
Dem. Rep. of the Congo,Natural Products,2001,744879204365.318,290502889702.474
Dem. Rep. of the Congo,Natural Products,2002,758494770739.17,295812960588.2763
Dem. Rep. of the Congo,Natural Products,2003,889668864868.4414,346970857298.69214
Dem. Rep. of the Congo,Natural Products,2004,920787421042.2388,359107094206.47314
Dem. Rep. of the Congo,Natural Products,2005,952988990614.2253,371665706339.54785
Dem. Rep. of the Congo,Natural Products,2006,986323385759.1395,384666120446.06445
Dem. Rep. of the Congo,Natural Products,2007,853169543779.3505,332736122073.94666
Dem. Rep. of the Congo,Natural Products,2008,882271064411.381,344085715120.4386
Dem. Rep. of the Congo,Natural Products,2009,912263379399.5453,355782717965.8227
Dem. Rep. of the Congo,Natural Products,2010,943268171317.9156,367874586813.9871
Dem. Rep. of the Congo,Natural Products,2011,994750543126.562,387952711819.3592
Dem. Rep. of the Congo,Natural Products,2012,1260719988618.1785,491680795561.08966
Dem. Rep. of the Congo,Natural Products,2013,1305603017005.314,509185176632.07245
Dem. Rep. of the Congo,Natural Products,2014,1349007872112.5073,526113070123.87787
Dem. Rep. of the Congo,Oil,1990,148002368401.8,42164187443.545204
Dem. Rep. of the Congo,Oil,1991,300282712448.2,85641806373.39029
Dem. Rep. of the Congo,Oil,1992,299932767723.8,85548263373.0004
Dem. Rep. of the Congo,Oil,1993,299732545341.4,85493649137.08682
Dem. Rep. of the Congo,Oil,1994,296870820829.80005,84692312577.1292
Dem. Rep. of the Congo,Oil,1995,296608042841.80005,84621599020.5584
Dem. Rep. of the Congo,Oil,1996,296587709492.2,84615209552.1135
Dem. Rep. of the Congo,Oil,1997,308226663247.8,87937237339.73361
Dem. Rep. of the Congo,Oil,1998,308710608079.4,88068933863.97961
Dem. Rep. of the Congo,Oil,1999,308867719316.2,88113779695.4118
Dem. Rep. of the Congo,Oil,2000,309256108515.8,88223860819.03221
Dem. Rep. of the Congo,Oil,2001,308692496953.8,88062593190.0182
Dem. Rep. of the Congo,Oil,2002,308692496953.8,88062593190.0182
Dem. Rep. of the Congo,Oil,2003,308716385861.8,88069021695.16101
Dem. Rep. of the Congo,Oil,2004,307790329565.4,87824981874.37375
Dem. Rep. of the Congo,Oil,2005,168201541561125.6,48011408893265.28
Dem. Rep. of the Congo,Oil,2006,308584524645.2,88040114014.2571
Dem. Rep. of the Congo,Oil,2007,297121182141.2,84763333392.8347
Dem. Rep. of the Congo,Oil,2008,168202745562088.8,48011734364535.66
Dem. Rep. of the Congo,Oil,2009,297637376998.60004,84901455217.7765
Dem. Rep. of the Congo,Oil,2010,297838571604.0,84956199526.01636
Dem. Rep. of the Congo,Oil,2011,299307739446.0,85351552592.29857
Dem. Rep. of the Congo,Oil,2012,299370045051.4,85367532819.52718
Dem. Rep. of the Congo,Oil,2013,302260602919.4,86145381941.80598
Dem. Rep. of the Congo,Oil,2014,293389206933.4,83566094128.37738
Dem. Rep. of the Congo,Other,1990,448500358.79999995,112125089.69999999
Denmark,Bio Fuels,1990,208888889.056,8123688.8953878395
Denmark,Bio Fuels,1991,252777777.98,9830527.7856422
Denmark,Bio Fuels,1992,249722222.422,9711697.22999158
Denmark,Bio Fuels,1993,299166666.906,11634591.675974341
Denmark,Bio Fuels,1994,408833376.23999995,15899530.0019736
Denmark,Bio Fuels,1995,541611154.124,21063257.783882357
Denmark,Bio Fuels,1996,568000012.62,22089520.4907918
Denmark,Bio Fuels,1997,665000000.532,25861850.02068948
Denmark,Bio Fuels,1998,741666667.26,28843416.6897414
Denmark,Bio Fuels,1999,745388895.5680001,28988174.148639522
Denmark,Bio Fuels,2000,816500006.7360001,31753685.261963043
Denmark,Bio Fuels,2001,1139166901.566,44302200.80190174
Denmark,Bio Fuels,2002,1364278122.8359997,53056776.197092034
Denmark,Bio Fuels,2003,1536111545.684,59739378.011650756
Denmark,Bio Fuels,2004,1830000634.164,71168724.66263795
Denmark,Bio Fuels,2005,1929334026.54,75031800.29214059
Denmark,Bio Fuels,2006,2119634159.0219998,82432572.44436558
Denmark,Bio Fuels,2007,2178200873.652,84710231.97632629
Denmark,Bio Fuels,2008,2594656759.2639995,100906201.36777696
Denmark,Bio Fuels,2009,2550334447.6379995,99182506.66864182
Denmark,Bio Fuels,2010,3028479232.196,117777557.34010242
Denmark,Bio Fuels,2011,4339658115.526,168769304.11280614
Denmark,Bio Fuels,2012,7096004700.222,275963622.7916336
Denmark,Bio Fuels,2013,7048504616.712,274116344.5439297
Denmark,Bio Fuels,2014,7384371432.413999,287178205.0065805
Denmark,Clean,1990,25518111111.132,4565963555.5566
Denmark,Clean,1991,35836666666.692,6442445833.3346
Denmark,Clean,1992,29859944444.474,5365465222.2237
Denmark,Clean,1993,33102777777.812,5929036888.8906
Denmark,Clean,1994,39490722222.262,7096536611.1131
Denmark,Clean,1995,35735222222.268,6400676111.1134
Denmark,Clean,1996,52390166666.722,9418169833.3361
Denmark,Clean,1997,42414777777.836,7622130388.8918
Denmark,Clean,1998,38334444444.508,6885511722.2254
Denmark,Clean,1999,35935500000.066,6452528500.0033
Denmark,Clean,2000,31859388888.958,5718484444.4479
Denmark,Clean,2001,33495333333.404,6013024666.6702
Denmark,Clean,2002,34487000000.072,6190662000.0036
Denmark,Clean,2003,40697944444.518,7310025722.2259
Denmark,Clean,2004,33937555555.632,6091717277.7816
Denmark,Clean,2005,29733666666.748,5334868833.3374
Denmark,Clean,2006,39611333333.42,7111982166.671
Denmark,Clean,2007,32261666666.76,5787151333.338
Denmark,Clean,2008,29813277777.878,5345514888.8939
Denmark,Clean,2009,29797000000.108,5342321500.0054
Denmark,Clean,2010,31195777777.892,5592507388.8946
Denmark,Clean,2011,25598888889.004,4584398944.4502
Denmark,Clean,2012,20579333333.452,3668731166.6726
Denmark,Clean,2013,23790333333.456,4192887166.6728
Denmark,Clean,2014,19260944444.57,3366664722.2285
Denmark,Coal,1990,385562995272.55005,126271880951.76013
Denmark,Coal,1991,185205084032.41602,60654665020.61624
Denmark,Coal,1992,163688866307.569,53608103715.72885
Denmark,Coal,1993,161887282913.924,53018085154.310104
Denmark,Coal,1994,177751267313.285,58213540045.10084
Denmark,Coal,1995,423277275813.269,138623307828.8456
Denmark,Coal,1996,205679571765.211,67360059753.1066
Denmark,Coal,1997,184680255101.8,60482783545.83951
Denmark,Coal,1998,128827411959.2,42190977416.638
Denmark,Coal,1999,105181647290.2,34446989487.540504
